xmi:type,name,xmi:id,description
Transition,afterT1sANDNOToptSensorDIWPLightANDNOTindSensorDIWPMetallic,_xDVgkOe4EealgdEhVOTJ7w,[after(T#1s) AND NOT optSensor.DI_WPLight AND NOT indSensor.DI_WPMetallic]
Transition,Transition2WxwIOe4EealgdEhVOTJ7w,_2WxwIOe4EealgdEhVOTJ7w,
Transition,afterT100msANDNOTindSensorDIWPMetallic,_3CHMIOe4EealgdEhVOTJ7w,[after(T#100ms) AND NOT indSensor.DI_WPMetallic]
Transition,indSensorDIWPMetallic,_31JyoOe4EealgdEhVOTJ7w,[indSensor.DI_WPMetallic]
Transition,WPTypeWhite,_5q82oOe4EealgdEhVOTJ7w,[WPType:=White]
Transition,WPTypeMetallic,_6z-7QOe4EealgdEhVOTJ7w,[WPType:=Metallic]
Transition,WPTypeBlack,_7f6NIOe4EealgdEhVOTJ7w,[WPType:=Black]
Pseudostate,Pseudostate98YsEOe3EealgdEhVOTJ7w,_98YsEOe3EealgdEhVOTJ7w,
State,ResetWPType,__N27AOe3EealgdEhVOTJ7w,ResetWPType
OpaqueBehavior,OpaqueBehaviorOfResetWPType,_CJwrcOe4EealgdEhVOTJ7w,WPType:=NULL
Pseudostate,PseudostateHc2VsOe4EealgdEhVOTJ7w,_Hc2VsOe4EealgdEhVOTJ7w,
State,Waitalittlebit,_IVM6AOe4EealgdEhVOTJ7w,Wait_a_little_bit
State,WPIsBlack,_LFWtcOe4EealgdEhVOTJ7w,WP_Is_Black
OpaqueBehavior,OpaqueBehaviorOfWPIsBlack,_OWV9EOe4EealgdEhVOTJ7w,WPType:=Black
State,WPIsWhite,_PT9b4Oe4EealgdEhVOTJ7w,WP_Is_White
OpaqueBehavior,OpaqueBehaviorOfWPIsWhite,_WQizgOe4EealgdEhVOTJ7w,WPType:=White
State,WPIsMetallic,_RIsv8Oe4EealgdEhVOTJ7w,WP_Is_Metallic
OpaqueBehavior,OpaqueBehaviorOfWPIsMetallic,_UtIgAOe4EealgdEhVOTJ7w,WPType:=Metallic
Pseudostate,PseudostateZRsQUOe4EealgdEhVOTJ7w,_ZRsQUOe4EealgdEhVOTJ7w,
State,WPTypeChecked,_bIahYOe4EealgdEhVOTJ7w,WP_Type_Checked
OpaqueBehavior,OpaqueBehaviorOfWPTypeChecked,_faQxEOe4EealgdEhVOTJ7w,Now(WPTypeChecked)
FinalState,FinalStateicQicOe4EealgdEhVOTJ7w,_icQicOe4EealgdEhVOTJ7w,
StateMachine,SmallSortingConveyorACTSortWP,_cVxP4Oe5EealgdEhVOTJ7w,SmallSortingConveyor_ACT_SortWP
Transition,WPSorted,_tW1HsOe6EealgdEhVOTJ7w,[WPSorted]
Transition,motorStopped,_PZ9O0Oe7EealgdEhVOTJ7w,[motor.Stopped]
Transition,switchRetracted,_QrE4cOe7EealgdEhVOTJ7w,[switch.Retracted]
Transition,afterT2s,_SB4TUOe7EealgdEhVOTJ7w,[after(T#2s)]
Transition,NOTFollowConveyorAllowedToOperate,_W9yzsOe7EealgdEhVOTJ7w,[NOT FollowConveyor_AllowedToOperate]
Transition,CheckFollowConveyorAutomaticExecuteCompleted,_YklLUOe7EealgdEhVOTJ7w,[Check_FollowConveyor_AutomaticExecuteCompleted]
Transition,afterT2s,_ZKetsOe7EealgdEhVOTJ7w,[after(T#2s)]
Transition,FollowConveyorAllowedToOperate,_Zu5pYOe7EealgdEhVOTJ7w,[FollowConveyor_AllowedToOperate]
Transition,switchExtended,_aT5M0Oe7EealgdEhVOTJ7w,[switch.Extended]
Transition,CurrentTargetConveyor,_gUW6cOe7EealgdEhVOTJ7w,[CurrentTarget=Conveyor]
Transition,NOTWPSorted,_i2690Oe7EealgdEhVOTJ7w,[NOT WPSorted]
Transition,motorTurningClockwise,_qI_dQOe7EealgdEhVOTJ7w,[motor.TurningClockwise]
Transition,afterT900msORindSensorDIWPMetallicORoptSensorDIWPLight,_rCyzEOe7EealgdEhVOTJ7w,[after(T#900ms) OR indSensor.DI_WPMetallic OR optSensor.DI_WPLight]
Transition,WPTypeChecked,_rtWL8Oe7EealgdEhVOTJ7w,[WPTypeChecked]
Transition,TargetChanged,_sbNXgOe7EealgdEhVOTJ7w,[TargetChanged]
Transition,CurrentTargetRamp1,_vjbssOe7EealgdEhVOTJ7w,[CurrentTarget=Ramp1]
Pseudostate,Pseudostate0SEQ8Oe5EealgdEhVOTJ7w,_0SEQ8Oe5EealgdEhVOTJ7w,
State,ConveyorForward,_3gVjwOe5EealgdEhVOTJ7w,ConveyorForward
OpaqueBehavior,OpaqueBehaviorOfConveyorForward,_7o57oOe5EealgdEhVOTJ7w,motor.ACT_TurnClockwise()
State,Wait,_9AjrEOe5EealgdEhVOTJ7w,Wait
State,CheckingWPType,__WzwwOe5EealgdEhVOTJ7w,Checking_WPType
OpaqueBehavior,OpaqueBehaviorOfCheckingWPType,_EEdLoOe6EealgdEhVOTJ7w,ACT_CheckWPType()
State,ChangingTarget,_Fl5JMOe6EealgdEhVOTJ7w,Changing_Target
OpaqueBehavior,OpaqueBehaviorOfChangingTarget,_HvIGkOe6EealgdEhVOTJ7w,ACT_ChangeTarget()
State,SwitchExtend,_K28zIOe6EealgdEhVOTJ7w,Switch_Extend
OpaqueBehavior,OpaqueBehaviorOfSwitchExtend,_OWVrIOe6EealgdEhVOTJ7w,switch.ACT_Extend()
Pseudostate,PseudostatePl4ncOe6EealgdEhVOTJ7w,_Pl4ncOe6EealgdEhVOTJ7w,
State,TransportingToRamp,_RadjcOe6EealgdEhVOTJ7w,Transporting_To_Ramp
State,AllowFollowConveyorToOperate,_V8e9IOe6EealgdEhVOTJ7w,Allow_FollowConveyorToOperate
OpaqueBehavior,OpaqueBehaviorOfAllowFollowConveyorToOperate,_cMqhwOe6EealgdEhVOTJ7w,Set(FollowConveyor_AllowedToOperate)
State,Wait2sec,_fTxcoOe6EealgdEhVOTJ7w,Wait2sec
State,StopAllowence,_mTIbcOe6EealgdEhVOTJ7w,Stop_Allowence
OpaqueBehavior,OpaqueBehaviorOfStopAllowence,_qBx3cOe6EealgdEhVOTJ7w,Reset(FollowConveyor_AllowedToOperate)
FinalState,FinalStatesZTIcOe6EealgdEhVOTJ7w,_sZTIcOe6EealgdEhVOTJ7w,
State,SwitchRetracting,_yYjVIOe6EealgdEhVOTJ7w,Switch_Retracting
OpaqueBehavior,OpaqueBehaviorOfSwitchRetracting,_10G2AOe6EealgdEhVOTJ7w,switch.ACT_Retract()
State,TurnConveyorOff,_4UknoOe6EealgdEhVOTJ7w,TurnConveyorOff
OpaqueBehavior,OpaqueBehaviorOfTurnConveyorOff,_7clhcOe6EealgdEhVOTJ7w,motor.ACT_Stop()
State,WPIsSorted,_DrrCwOe7EealgdEhVOTJ7w,WP_Is_Sorted
OpaqueBehavior,OpaqueBehaviorOfWPIsSorted,_Hikb0Oe7EealgdEhVOTJ7w,Now(WPSorted)
StateMachine,SmallSortingConveyorACTInit,_gdZsQOe8EealgdEhVOTJ7w,SmallSortingConveyor_ACT_Init
Transition,TransitionQibn4Oe9EealgdEhVOTJ7w,_Qibn4Oe9EealgdEhVOTJ7w,
Transition,CheckAllowedToInitANDNOTInitCompleted,_jYRFcOe9EealgdEhVOTJ7w,[Check_AllowedToInit AND NOT InitCompleted]
Transition,CheckAllowedToInitANDNOTInitCompleted,_lP9m4Oe9EealgdEhVOTJ7w,[Check_AllowedToInit AND NOT InitCompleted]
Transition,NOTCheckAllowedToInitORInitCompletedANDafterT500ms,_nXMZIOe9EealgdEhVOTJ7w,[(NOT Check_AllowedToInit OR InitCompleted) AND after(T#500ms)]
Transition,motorTurningClockwise,_ywaUIOe9EealgdEhVOTJ7w,[motor.TurningClockwise]
Transition,switchExtended,_2Z7YgOe9EealgdEhVOTJ7w,[switch.Extended]
Transition,CheckFollowConveyorInitCompleted,_8NHfIOe9EealgdEhVOTJ7w,[Check_FollowConveyor_InitCompleted]
Transition,switchRetracted,_M92RYOe-EealgdEhVOTJ7w,[switch.Retracted]
Transition,motorStopped,_PSOu0Oe-EealgdEhVOTJ7w,[motor.Stopped]
Transition,InitCompleted,_S7yPcOe-EealgdEhVOTJ7w,[InitCompleted]
Pseudostate,Pseudostatem6YWwOe8EealgdEhVOTJ7w,_m6YWwOe8EealgdEhVOTJ7w,
Pseudostate,PseudostatephrJIOe8EealgdEhVOTJ7w,_phrJIOe8EealgdEhVOTJ7w,
State,ConveyorForwards,_rfWWwOe8EealgdEhVOTJ7w,ConveyorForwards
OpaqueBehavior,OpaqueBehaviorOfConveyorForwards,_v-KrcOe8EealgdEhVOTJ7w,motor.ACT_TurningClockwise()
State,ExtendSwitch,_xgk5YOe8EealgdEhVOTJ7w,ExtendSwitch
OpaqueBehavior,OpaqueBehaviorOfExtendSwitch,_0H3EsOe8EealgdEhVOTJ7w,switch.ACT_Extend()
State,AllowFollowConveyorToInit,_0lrpIOe8EealgdEhVOTJ7w,Allow_FollowConveyorToInit
OpaqueBehavior,OpaqueBehaviorOfAllowFollowConveyorToInit,_-aE7YOe8EealgdEhVOTJ7w,Set(FollowConveyorAllowedToInit)
OpaqueBehavior,OpaqueBehaviorOfAllowFollowConveyorToInit,__hku8Oe8EealgdEhVOTJ7w,Reset(FollowConveyorAllowedToInit)
State,RetractSwitch,_BGzAUOe9EealgdEhVOTJ7w,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_DkRIUOe9EealgdEhVOTJ7w,switch.ACT_Retract
State,StopConveyor,_F6GXQOe9EealgdEhVOTJ7w,StopConveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,_Ir-pAOe9EealgdEhVOTJ7w,motor.ACT_Stop()
State,SetInitCompleted,_Krr28Oe9EealgdEhVOTJ7w,SetInitCompleted
OpaqueBehavior,OpaqueBehaviorOfSetInitCompleted,_OC4cQOe9EealgdEhVOTJ7w,Set(InitCompleted)
FinalState,FinalStatePFoSsOe9EealgdEhVOTJ7w,_PFoSsOe9EealgdEhVOTJ7w,
State,InitACTInitialisation,_clUK8Oe9EealgdEhVOTJ7w,Init_ACT_Initialisation
OpaqueBehavior,OpaqueBehaviorOfInitACTInitialisation,_gGhA0Oe9EealgdEhVOTJ7w,Reset(InitCompleted)
StateMachine,SmallSortingConveyorACTAutomaticExecute,_ecbBEOe-EealgdEhVOTJ7w,SmallSortingConveyor_ACT_AutomaticExecute
Transition,CheckAllowedToOperateANDNOTAutomaticExecuteCompleted,_N9qTIOe_EealgdEhVOTJ7w,[Check_AllowedToOperate AND NOT AutomaticExecuteCompleted]
Transition,CheckAllowedToOperateANDafterT500ms,_PjLfcOe_EealgdEhVOTJ7w,[Check_AllowedToOperate AND after(T#500ms)]
Transition,WPSorted,_QOHS0Oe_EealgdEhVOTJ7w,[WPSorted]
Transition,AutomaticExecuteCompleted,_Q1h4IOe_EealgdEhVOTJ7w,[AutomaticExecuteCompleted]
Transition,NOTCheckAllowedToOperateANDafterT500ms,_VXLeYOe_EealgdEhVOTJ7w,[NOT Check_AllowedToOperate AND after(T#500ms)]
Pseudostate,PseudostatenHnPkOeEealgdEhVOTJ7w,_nHnPkOe-EealgdEhVOTJ7w,
State,SortWP,_oGvKQOe-EealgdEhVOTJ7w,Sort_WP
OpaqueBehavior,OpaqueBehaviorOfSortWP,_3mrqEOe-EealgdEhVOTJ7w,ACT_SortWP()
Pseudostate,Pseudostate67RAQOeEealgdEhVOTJ7w,_67RAQOe-EealgdEhVOTJ7w,
State,SetAutomaticExecuteCompleted,_-SQKMOe-EealgdEhVOTJ7w,SetAutomaticExecuteCompleted
OpaqueBehavior,OpaqueBehaviorOfSetAutomaticExecuteCompleted,_GEjB0Oe_EealgdEhVOTJ7w,Now(AutomaticExecuteCompleted)
FinalState,FinalStateIyRMUOeEealgdEhVOTJ7w,_IyRMUOe_EealgdEhVOTJ7w,
StateMachine,SmallSortingConveyorACTEmergencyStop,_N2PAAOfAEealgdEhVOTJ7w,SmallSortingConveyor_ACT_EmergencyStop
Transition,NOTEmergencyHandled,_Wte4EOfBEealgdEhVOTJ7w,[NOT EmergencyHandled]
Transition,NOTInitCompletedANDNOTAutomaticExecuteCompleted,_ZXF-oOfBEealgdEhVOTJ7w,[NOT InitCompleted AND NOT AutomaticExecuteCompleted]
Transition,motorStopped,_dhT8UOfBEealgdEhVOTJ7w,[motor.Stopped]
Transition,switchRetracted,_f-qvkOfBEealgdEhVOTJ7w,[switch.Retracted]
Transition,EmergencyHandled,_iiPfkOfBEealgdEhVOTJ7w,[EmergencyHandled]
Pseudostate,PseudostatejzYz0OfAEealgdEhVOTJ7w,_jzYz0OfAEealgdEhVOTJ7w,
State,ResetVariables,_k6NR8OfAEealgdEhVOTJ7w,ResetVariables
OpaqueBehavior,OpaqueBehaviorOfResetVariables,_4dFbsOfAEealgdEhVOTJ7w,InitCompleted:=FALSE; FollowConveyor_AllowedToInit:=FALSE; FollowConveyor_AllowedToOperate:=FALSE; AutomaticExecuteCompleted:=FALSE; IsSorting:=FALSE; WPSorted:=FALSE; WPTypeChecked:=FALSE; TargetChanged:=FALSE; WPType:=NULL; CurrentTarget:=FALSE; 
State,StopConveyor,_AIY6gOfBEealgdEhVOTJ7w,Stop_Conveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,_FJ_zMOfBEealgdEhVOTJ7w,motor.ACT_Stop()
State,RetractSwitch,_HW3TYOfBEealgdEhVOTJ7w,Retract_Switch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_LP1JAOfBEealgdEhVOTJ7w,switch.ACT_Retract()
State,ConveyorEmergencyHandled,_NiAnAOfBEealgdEhVOTJ7w,Conveyor_EmergencyHandled
OpaqueBehavior,OpaqueBehaviorOfConveyorEmergencyHandled,_TjJDAOfBEealgdEhVOTJ7w,Now(EmergencyHandled)
FinalState,FinalStateU0O3cOfBEealgdEhVOTJ7w,_U0O3cOfBEealgdEhVOTJ7w,
StateMachine,SmallSortingConveyorStateMachine,_5ZgRoPgcEeapUIH9ETwaKg,SmallSortingConveyor_StateMachine
Transition,TransitionUvkD0PgdEeapUIH9ETwaKg,_UvkD0PgdEeapUIH9ETwaKg,
Transition,TransitionV9wVQPgdEeapUIH9ETwaKg,_V9wVQPgdEeapUIH9ETwaKg,
Pseudostate,PseudostateFELJAPgdEeapUIH9ETwaKg,_FELJAPgdEeapUIH9ETwaKg,
FinalState,FinalStateJFQY0PgdEeapUIH9ETwaKg,_JFQY0PgdEeapUIH9ETwaKg,
State,State,_JwXLUPgdEeapUIH9ETwaKg,State
OpaqueBehavior,OpaqueBehaviorOfState,_OwT3IPgdEeapUIH9ETwaKg,Check_AllowedToInit := Main.Check_SmallSortingConveyor_AllowedToInit; Check_AllowedToOperate := Main.Check_SmallSortingConveyor_AllowedToOperate; Check_FollowConveyor_InitCompleted := Main.Check_SmallSortingConveyor_FollowConveyor_InitCompleted; Check_FollowConveyor_AutomaticExecuteCompleted := Main.Check_SmallSortingConveyor_FollowConveyor_AutomaticExecuteCompleted;
Operation,ACTChangeTarget,_VnGO4OetEealgdEhVOTJ7w,ACT_ChangeTarget
Operation,ACTCheckWPType,_XEwfsOetEealgdEhVOTJ7w,ACT_CheckWPType
Operation,ACTSortWP,_YgHqcOetEealgdEhVOTJ7w,ACT_SortWP
Operation,ACTInit,_ZZ3V4OetEealgdEhVOTJ7w,ACT_Init
Operation,ACTAutomaticExecute,_a9BKsOetEealgdEhVOTJ7w,ACT_AutomaticExecute
Operation,ACTEmergencyStop,_dZ9uQOetEealgdEhVOTJ7w,ACT_EmergencyStop
Class,RefillConveyor,_EV7fwOcCEeayP7zJxSzVpQ,RefillConveyor
Property,psBeginning,_n80xkefEEealgdEhVOTJ7w,psBeginning
Property,psSwitch,_yDDasOfEEealgdEhVOTJ7w,psSwitch
Property,switch,_9nDpYufEEealgdEhVOTJ7w,switch
Property,motor,_AfMUIufFEealgdEhVOTJ7w,motor
Property,CheckAllowedToInit,_G0XtgOfFEealgdEhVOTJ7w,Check_AllowedToInit
Property,CheckAllowedToReceive,_I8MVoOfFEealgdEhVOTJ7w,Check_AllowedToReceive
Property,CheckAllowedToSend,_Ki_7YOfFEealgdEhVOTJ7w,Check_AllowedToSend
Property,CheckFollowConveyorInitCompleted,_MLsXgOfFEealgdEhVOTJ7w,Check_FollowConveyor_InitCompleted
Property,CheckFollowConveyorAutomaticExecuteCompleted,_RfDHgOfFEealgdEhVOTJ7w,Check_FollowConveyor_AutomaticExecuteCompleted
Property,InitCompleted,_cuMggOfFEealgdEhVOTJ7w,InitCompleted
Property,FollowConveyorAllowedToInit,_etPAEOfFEealgdEhVOTJ7w,FollowConveyor_AllowedToInit
Property,FollowConveyorAllowedToOperate,_hK7xkOfFEealgdEhVOTJ7w,FollowConveyor_AllowedToOperate
Property,AutomaticExecuteReceivingCompleted,_lzU5AOfFEealgdEhVOTJ7w,AutomaticExecuteReceivingCompleted
Property,IsSending,_qfCdcPgcEeapUIH9ETwaKg,IsSending
Property,AutomaticExecuteSendingCompleted,_nbGvIOfFEealgdEhVOTJ7w,AutomaticExecuteSendingCompleted
Property,EmergencyHandled,_qXHNQOfFEealgdEhVOTJ7w,EmergencyHandled
Property,NumberOfWPs,_sGLXIOfFEealgdEhVOTJ7w,NumberOfWPs
Property,WPSeperated,_tsl7UOfFEealgdEhVOTJ7w,WPSeperated
StateMachine,RefillConveyorACTSeperateWP,_3_0FYPgdEeapUIH9ETwaKg,RefillConveyor_ACT_SeperateWP
Transition,NOTWPSeperated,_PfjtUPgeEeapUIH9ETwaKg,[NOT WPSeperated]
Transition,switchExtended,_Q1rywPgeEeapUIH9ETwaKg,[switch.Extended]
Transition,switchRetracted,_RXwlEPgeEeapUIH9ETwaKg,[switch.Retracted]
Transition,WPSeperated,_SBwkUPgeEeapUIH9ETwaKg,[WPSeperated]
Pseudostate,Pseudostateq9uwPgdEeapUIH9ETwaKg,_-q9uwPgdEeapUIH9ETwaKg,
State,ExtendSwitch,__rk3MPgdEeapUIH9ETwaKg,ExtendSwitch
OpaqueBehavior,OpaqueBehaviorOfExtendSwitch,_Cj8LcPgeEeapUIH9ETwaKg,switch.ACT_Extend()
State,RetractSwitch,_DZXXkPgeEeapUIH9ETwaKg,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_F1VqwPgeEeapUIH9ETwaKg,switch.ACT_Retract()
State,WPSeperated,_Gj72IPgeEeapUIH9ETwaKg,WP_Seperated
OpaqueBehavior,OpaqueBehaviorOfWPSeperated,_JsydcPgeEeapUIH9ETwaKg,Now(WPSeperated)
FinalState,FinalStateNTT4MPgeEeapUIH9ETwaKg,_NTT4MPgeEeapUIH9ETwaKg,
StateMachine,RefillConveyorACTInit,_mOF6wPgeEeapUIH9ETwaKg,RefillConveyor_ACT_Init
Transition,InitCompleted,_WPON0PgfEeapUIH9ETwaKg,[InitCompleted]
Transition,motorStopped,_mjDosPgfEeapUIH9ETwaKg,[motor.Stopped]
Transition,motorTruningClockwiseANDafterT2500ms,_qeI-MPgfEeapUIH9ETwaKg,[motor.TruningClockwise AND after(T#2500ms)]
Transition,switchRetracted,_xLtpcPgfEeapUIH9ETwaKg,[switch.Retracted]
Transition,CheckAllowedToInitANDNOTInitCompletedANDafterT500ms,_6az2QPgfEeapUIH9ETwaKg,[Check_AllowedToInit AND NOT InitCompleted AND after(T#500ms)]
Transition,NOTCheckAllowedToInitORInitCompletedANDafterT500ms,__HUosPgfEeapUIH9ETwaKg,[(NOT Check_AllowedToInit OR InitCompleted) AND after(T#500ms)]
Transition,CheckAllowedToInitANDNOTInitCompleted,_KEBm0PggEeapUIH9ETwaKg,[Check_AllowedToInit AND NOT InitCompleted]
Transition,TransitionQH7C8PggEeapUIH9ETwaKg,_QH7C8PggEeapUIH9ETwaKg,
Pseudostate,PseudostatesgcMPgeEeapUIH9ETwaKg,_sg_cMPgeEeapUIH9ETwaKg,
State,InitACTInitialisation,_tbn4cPgeEeapUIH9ETwaKg,Init_ACT_Initialisation
OpaqueBehavior,OpaqueBehaviorOfInitACTInitialisation,_1wUSgPgeEeapUIH9ETwaKg,Reset(InitCompleted)
State,RetractSwitch,_59Em0PgeEeapUIH9ETwaKg,RetractSwitch
OpaqueBehavior,OpaqueBehaviorOfRetractSwitch,_CAqp0PgfEeapUIH9ETwaKg,switch.ACT_Retract()
Pseudostate,Pseudostate6iXUPgeEeapUIH9ETwaKg,_6i_XUPgeEeapUIH9ETwaKg,
State,ConveyorForwards,_C6ktUPgfEeapUIH9ETwaKg,ConveyorForwards
OpaqueBehavior,OpaqueBehaviorOfConveyorForwards,_H91y4PgfEeapUIH9ETwaKg,motor.ACT_TurnClockwise()
State,StopConveyor,_LiygUPgfEeapUIH9ETwaKg,StopConveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,_OiRwQPgfEeapUIH9ETwaKg,motor.ACT_Stop()
State,InitCompleted,_PbhFYPgfEeapUIH9ETwaKg,Init_Completed
OpaqueBehavior,OpaqueBehaviorOfInitCompleted,_SskmcPgfEeapUIH9ETwaKg,Set(InitCompleted)
FinalState,FinalStateUucoPgfEeapUIH9ETwaKg,_Uuc-oPgfEeapUIH9ETwaKg,
StateMachine,RefillConveyorACTAutomaticExecute,_b7_t8PggEeapUIH9ETwaKg,RefillConveyor_ACT_AutomaticExecute
Transition,NOTAutoamticExecuteReceivingCompletedANDNOTAutomaticExecuteSendingCompleted,_EwVhwPjzEeaSrLT0QwxuoQ,[NOT AutoamticExecuteReceivingCompleted AND NOT AutomaticExecuteSendingCompleted]
Transition,CheckAllowedToReceive,_MDCTUPjzEeaSrLT0QwxuoQ,[Check_AllowedToReceive]
Transition,CheckAllowedToSendANDNumberOfWPs3,_RGFWcPjzEeaSrLT0QwxuoQ,[Check_AllowedToSend AND NumberOfWPs=3]
Transition,CheckAllowedToReceiveANDadterT100ms,_YDt28PjzEeaSrLT0QwxuoQ,[Check_AllowedToReceive AND adter(T#100ms)]
Transition,motorTurningClockwieseANDafterT2s,_xx66gPjzEeaSrLT0QwxuoQ,[motor.TurningClockwiese AND after(T#2s)]
Transition,motorStopped,_ycs84PjzEeaSrLT0QwxuoQ,[motor.Stopped]
Transition,TRUE,_0FYx8PjzEeaSrLT0QwxuoQ,[TRUE]
Transition,AutomaticExecuteReceivingCompleted,_3CMhUPjzEeaSrLT0QwxuoQ,[AutomaticExecuteReceivingCompleted]
Transition,NOTCheckAllowedToReceiveANDadterT100ms,_8GLYkPjzEeaSrLT0QwxuoQ,[NOT Check_AllowedToReceive AND adter(T#100ms)]
Transition,NOTCheckAllowedToSendORNOTNumberOfWPs3ANDafterT750ms,_BwIDoPj0EeaSrLT0QwxuoQ,[(NOT Check_AllowedToSend OR NOT NumberOfWPs=3) AND after(T#750ms)]
Transition,CheckAllowedToSendANDNumberOfWPs3ANDafterT750ms,_agipQPj0EeaSrLT0QwxuoQ,[Check_AllowedToSend AND NumberOfWPs=3 AND after(T#750ms)]
Transition,IsSending,_mNPg8Pj0EeaSrLT0QwxuoQ,[IsSending]
Transition,CheckAllowedToReceive,_RRJFAPj1EeaSrLT0QwxuoQ,[Check_AllowedToReceive]
Transition,TransitionVTYLYPj1EeaSrLT0QwxuoQ,_VTYLYPj1EeaSrLT0QwxuoQ,
Transition,CheckAllowedToSend,_Xbd5QPj1EeaSrLT0QwxuoQ,[Check_AllowedToSend]
Transition,motorTurningClockwise,_dfhtcPj1EeaSrLT0QwxuoQ,[motor.TurningClockwise]
Transition,WPSeperatedANDafterT500ms,_jxO8EPj1EeaSrLT0QwxuoQ,[WPSeperated AND after(T#500ms)]
Transition,motorStopped,_pN_fsPj1EeaSrLT0QwxuoQ,[motor.Stopped]
Transition,Transition0RcmEPj1EeaSrLT0QwxuoQ,_0RcmEPj1EeaSrLT0QwxuoQ,
Transition,CheckFollowConveyorAutomaticExecuteCompleted,_8sKvoPj1EeaSrLT0QwxuoQ,[Check_FollowConveyor_AutomaticExecuteCompleted]
Transition,TransitionCU7H4Pj2EeaSrLT0QwxuoQ,_CU7H4Pj2EeaSrLT0QwxuoQ,
Transition,NumberOfWPs0,_LM_70Pj2EeaSrLT0QwxuoQ,[NumberOfWPs=0]
Transition,NumberOfWPs0,_TYy4kPj2EeaSrLT0QwxuoQ,[NumberOfWPs>0]
Transition,NOTIsSendingANDAutomaticExecuteSendingCompleted,_bCzW4Pj2EeaSrLT0QwxuoQ,[NOT IsSending AND AutomaticExecuteSendingCompleted]
Pseudostate,Pseudostate6gUqgPjyEeaSrLT0QwxuoQ,_6gUqgPjyEeaSrLT0QwxuoQ,
State,ConveyorForwardsReceiving,_8xn-wPjyEeaSrLT0QwxuoQ,ConveyorForwards_Receiving
OpaqueBehavior,OpaqueBehaviorOfConveyorForwardsReceiving,_b58hoPjzEeaSrLT0QwxuoQ,motor.ACT_TurnClockwise()
Pseudostate,PseudostateBqkqsPjzEeaSrLT0QwxuoQ,_BqkqsPjzEeaSrLT0QwxuoQ,
Pseudostate,PseudostateC7SEoPjzEeaSrLT0QwxuoQ,_C7SEoPjzEeaSrLT0QwxuoQ,
Pseudostate,PseudostateD1vhwPjzEeaSrLT0QwxuoQ,_D1vhwPjzEeaSrLT0QwxuoQ,
State,StopConveyorReceiving,_ckodYPjzEeaSrLT0QwxuoQ,StopConveyor_Receiving
OpaqueBehavior,OpaqueBehaviorOfStopConveyorReceiving,_ftkkQPjzEeaSrLT0QwxuoQ,motor.ACT_Stop()
State,CountUpWPNumber,_g3L3sPjzEeaSrLT0QwxuoQ,CountUpWPNumber
OpaqueBehavior,OpaqueBehaviorOfCountUpWPNumber,_l3AnsPjzEeaSrLT0QwxuoQ,NumberOfWPs:=NumberOfWPs+1
State,ReceivingCompleted,_ocbKwPjzEeaSrLT0QwxuoQ,ReceivingCompleted
OpaqueBehavior,OpaqueBehaviorOfReceivingCompleted,_svZb0PjzEeaSrLT0QwxuoQ,Now(AutomaticExecuteReceivingCompleted)
FinalState,FinalStatevep3YPjzEeaSrLT0QwxuoQ,_vep3YPjzEeaSrLT0QwxuoQ,
State,SetIsSending,_VZDyEPj0EeaSrLT0QwxuoQ,Set_IsSending
OpaqueBehavior,OpaqueBehaviorOfSetIsSending,_X_MG0Pj0EeaSrLT0QwxuoQ,Set(IsSending)
State,CheckifStillAllowedToOperate,_hSv84Pj0EeaSrLT0QwxuoQ,Check_ifStillAllowedToOperate
State,ConveyorForwardsSending,_ps6FwPj0EeaSrLT0QwxuoQ,ConveyorForwards_Sending
OpaqueBehavior,OpaqueBehaviorOfConveyorForwardsSending,_setfAPj0EeaSrLT0QwxuoQ,motor.ACT_TurningForwards()
State,SeperateWP,_vDGHUPj0EeaSrLT0QwxuoQ,SeperateWP
OpaqueBehavior,OpaqueBehaviorOfSeperateWP,_zGH34Pj0EeaSrLT0QwxuoQ,ACT_SeperateWP()
State,StopConveyor,_1IQuwPj0EeaSrLT0QwxuoQ,StopConveyor
OpaqueBehavior,OpaqueBehaviorOfStopConveyor,_4h-ckPj0EeaSrLT0QwxuoQ,motor.ACT_Stop()
Pseudostate,Pseudostate7Cc1QPj0EeaSrLT0QwxuoQ,_7Cc1QPj0EeaSrLT0QwxuoQ,
State,SortWP,_9_DJQPj0EeaSrLT0QwxuoQ,SortWP
OpaqueBehavior,OpaqueBehaviorOfSortWP,_DAoMwPj1EeaSrLT0QwxuoQ,Set(FollowConveyorAllowedToOperate)
OpaqueBehavior,OpaqueBehaviorOfSortWP,_EOS5wPj1EeaSrLT0QwxuoQ,Reset(FollowConveyorAllowedToOperate)
State,Receivingagain,_If5R0Pj1EeaSrLT0QwxuoQ,Receiving_again
State,ReduceWPNumber,_3W3e4Pj1EeaSrLT0QwxuoQ,ReduceWPNumber
